patch	package_version	tier	threads	platform	dataset	variant	status	n_reps	sec_reps	sec_mean	sec_median	mem_reps	mem_mean	mem_median	speedup_x_reps	speedup_x_mean	speedup_x_median	pass_rate	metrics_json_median	fw_versions	ts_first	ts_last	thread_scaling
scanpy	scanpy 1.11.5	pbmc68k	8	macOS	pbmc68k	baseline	ok	1	24.201	24.201	24.201									0.3.0	2026-06-16T00:00:00	2026-06-16T00:00:00	scanpy_tl_umap_layout
scanpy	scanpy 1.11.5	pbmc68k	8	macOS	pbmc68k	patched	ok	1	3.951	3.951	3.951				6.126	6.126	6.126	1.0	"{""scope"":""direct sc.tl.umap layout only; shared existing neighbors graph"",""post_knn_speedup_x"":6.068,""shared_knn_total_speedup_x"":2.333,""procrustes_rmse"":0.001918,""graph_max_abs"":3.099e-06}"	0.3.0	2026-06-16T00:00:00	2026-06-16T00:00:00	scanpy_tl_umap_layout
scanpy	scanpy 1.11.5	ood_large1	8	macOS	ood_large1	baseline	ok	1	64.915	64.915	64.915									0.3.0	2026-06-16T00:00:00	2026-06-16T00:00:00	scanpy_tl_umap_layout
scanpy	scanpy 1.11.5	ood_large1	8	macOS	ood_large1	patched	ok	1	13.334	13.334	13.334				4.868	4.868	4.868	1.0	"{""scope"":""direct sc.tl.umap layout only; shared existing neighbors graph"",""post_knn_speedup_x"":4.834,""shared_knn_total_speedup_x"":2.550,""procrustes_rmse"":0.000624,""graph_max_abs"":3.070e-06}"	0.3.0	2026-06-16T00:00:00	2026-06-16T00:00:00	scanpy_tl_umap_layout
scanpy	scanpy 1.11.5	ood_large2	8	macOS	ood_large2	baseline	ok	1	47.524	47.524	47.524									0.3.0	2026-06-16T00:00:00	2026-06-16T00:00:00	scanpy_tl_umap_layout
scanpy	scanpy 1.11.5	ood_large2	8	macOS	ood_large2	patched	ok	1	14.985	14.985	14.985				3.171	3.171	3.171	1.0	"{""scope"":""direct sc.tl.umap layout only; shared existing neighbors graph"",""post_knn_speedup_x"":3.165,""shared_knn_total_speedup_x"":2.125,""procrustes_rmse"":0.000727,""graph_max_abs"":3.025e-06}"	0.3.0	2026-06-16T00:00:00	2026-06-16T00:00:00	scanpy_tl_umap_layout
scanpy	scanpy 1.11.5	ood_large3	8	macOS	ood_large3	baseline	ok	1	65.778	65.778	65.778									0.3.0	2026-06-16T00:00:00	2026-06-16T00:00:00	scanpy_tl_umap_layout
scanpy	scanpy 1.11.5	ood_large3	8	macOS	ood_large3	patched	ok	1	18.156	18.156	18.156				3.623	3.623	3.623	1.0	"{""scope"":""direct sc.tl.umap layout only; shared existing neighbors graph"",""post_knn_speedup_x"":3.612,""shared_knn_total_speedup_x"":2.347,""procrustes_rmse"":0.000553,""graph_max_abs"":2.950e-06}"	0.3.0	2026-06-16T00:00:00	2026-06-16T00:00:00	scanpy_tl_umap_layout
