timestamp	patch_name	tier	dataset	rep_idx	variant	sec	speedup_pct	speedup_x	peak_mb	peak_mb_change_pct	peak_mb_fold	pass	metrics_json	framework_version	package_version	note	system_os	system_cpu	system_ram_gb	system_threads
2026-08-01T11:14:46	scdblfinder	small	zeisel_brain	1	patched	21.360391	61.924739	2.626377	1854.496094	-2.762181	0.973121	true	"{""max_cells_within_cap"": 1, ""cell_ids_exact"": 1, ""feature_ids_exact"": 1, ""assay_names_exact"": 1, ""assay_dims_exact"": 1, ""assay_fingerprints_exact"": 1, ""original_coldata_exact"": 1, ""original_rowdata_exact"": 1, ""scdblfinder_col_fields_exact"": 1, ""scdblfinder_row_fields_exact"": 1, ""scdblfinder_other_col_values_exact"": 1, ""scdblfinder_other_row_values_exact"": 1, ""public_score_col_max_abs_diff"": 0, ""public_class_col_exact"": 1, ""public_weighted_col_max_abs_diff"": 0, ""public_cxds_col_max_abs_diff"": 0, ""public_selected_row_exact"": 1, ""public_annotations_internal_exact"": 1, ""stats_exact"": 1, ""full_returned_sce_fingerprint_exact"": 1, ""threshold_max_abs_diff"": 0, ""score_spearman"": 1, ""score_q99_abs_diff"": 0, ""score_max_abs_diff"": 0, ""score_max_rel_diff"": 0, ""weighted_spearman"": 1, ""weighted_max_abs_diff"": 0, ""weighted_max_rel_diff"": 0, ""cxds_spearman"": 1, ""cxds_max_abs_diff"": 0, ""cxds_max_rel_diff"": 0, ""class_agreement"": 1, ""call_rate_abs_diff"": 0, ""selected_features_jaccard"": 1}"	0.3.1	scDblFinder 1.27.6		Linux 7.0.0-28-generic	Intel(R) Core(TM) Ultra 9 285HX	91.7	1
2026-08-01T11:17:49	scdblfinder	medium	baron_pancreas_human	1	patched	51.560613	54.088347	2.178096	2461.808594	0.820069	1.008269	true	"{""max_cells_within_cap"": 1, ""cell_ids_exact"": 1, ""feature_ids_exact"": 1, ""assay_names_exact"": 1, ""assay_dims_exact"": 1, ""assay_fingerprints_exact"": 1, ""original_coldata_exact"": 1, ""original_rowdata_exact"": 1, ""scdblfinder_col_fields_exact"": 1, ""scdblfinder_row_fields_exact"": 1, ""scdblfinder_other_col_values_exact"": 1, ""scdblfinder_other_row_values_exact"": 1, ""public_score_col_max_abs_diff"": 0, ""public_class_col_exact"": 1, ""public_weighted_col_max_abs_diff"": 0, ""public_cxds_col_max_abs_diff"": 0, ""public_selected_row_exact"": 1, ""public_annotations_internal_exact"": 1, ""stats_exact"": 1, ""full_returned_sce_fingerprint_exact"": 1, ""threshold_max_abs_diff"": 0, ""score_spearman"": 1, ""score_q99_abs_diff"": 0, ""score_max_abs_diff"": 0, ""score_max_rel_diff"": 0, ""weighted_spearman"": 1, ""weighted_max_abs_diff"": 0, ""weighted_max_rel_diff"": 0, ""cxds_spearman"": 1, ""cxds_max_abs_diff"": 0, ""cxds_max_rel_diff"": 0, ""class_agreement"": 1, ""call_rate_abs_diff"": 0, ""selected_features_jaccard"": 1}"	0.3.1	scDblFinder 1.27.6		Linux 7.0.0-28-generic	Intel(R) Core(TM) Ultra 9 285HX	91.7	1
2026-08-01T11:24:56	scdblfinder	large	campbell_brain	1	patched	142.054904	45.106418	1.821707	4611.644531	-20.222220	0.831793	true	"{""max_cells_within_cap"": 1, ""cell_ids_exact"": 1, ""feature_ids_exact"": 1, ""assay_names_exact"": 1, ""assay_dims_exact"": 1, ""assay_fingerprints_exact"": 1, ""original_coldata_exact"": 1, ""original_rowdata_exact"": 1, ""scdblfinder_col_fields_exact"": 1, ""scdblfinder_row_fields_exact"": 1, ""scdblfinder_other_col_values_exact"": 1, ""scdblfinder_other_row_values_exact"": 1, ""public_score_col_max_abs_diff"": 0, ""public_class_col_exact"": 1, ""public_weighted_col_max_abs_diff"": 0, ""public_cxds_col_max_abs_diff"": 0, ""public_selected_row_exact"": 1, ""public_annotations_internal_exact"": 1, ""stats_exact"": 1, ""full_returned_sce_fingerprint_exact"": 1, ""threshold_max_abs_diff"": 0, ""score_spearman"": 1, ""score_q99_abs_diff"": 0, ""score_max_abs_diff"": 0, ""score_max_rel_diff"": 0, ""weighted_spearman"": 1, ""weighted_max_abs_diff"": 0, ""weighted_max_rel_diff"": 0, ""cxds_spearman"": 1, ""cxds_max_abs_diff"": 0, ""cxds_max_rel_diff"": 0, ""class_agreement"": 1, ""call_rate_abs_diff"": 0, ""selected_features_jaccard"": 1}"	0.3.1	scDblFinder 1.27.6		Linux 7.0.0-28-generic	Intel(R) Core(TM) Ultra 9 285HX	91.7	1
2026-08-01T11:27:50	scdblfinder	ood_large	bunis_hspc_heldout	1	patched	47.876266	55.998861	2.272668	2058.429688	1.899613	1.019364	true	"{""max_cells_within_cap"": 1, ""cell_ids_exact"": 1, ""feature_ids_exact"": 1, ""assay_names_exact"": 1, ""assay_dims_exact"": 1, ""assay_fingerprints_exact"": 1, ""original_coldata_exact"": 1, ""original_rowdata_exact"": 1, ""scdblfinder_col_fields_exact"": 1, ""scdblfinder_row_fields_exact"": 1, ""scdblfinder_other_col_values_exact"": 1, ""scdblfinder_other_row_values_exact"": 1, ""public_score_col_max_abs_diff"": 0, ""public_class_col_exact"": 1, ""public_weighted_col_max_abs_diff"": 0, ""public_cxds_col_max_abs_diff"": 0, ""public_selected_row_exact"": 1, ""public_annotations_internal_exact"": 1, ""stats_exact"": 1, ""full_returned_sce_fingerprint_exact"": 1, ""threshold_max_abs_diff"": 0, ""score_spearman"": 1, ""score_q99_abs_diff"": 0, ""score_max_abs_diff"": 0, ""score_max_rel_diff"": 0, ""weighted_spearman"": 1, ""weighted_max_abs_diff"": 0, ""weighted_max_rel_diff"": 0, ""cxds_spearman"": 1, ""cxds_max_abs_diff"": 0, ""cxds_max_rel_diff"": 0, ""class_agreement"": 1, ""call_rate_abs_diff"": 0, ""selected_features_jaccard"": 1}"	0.3.1	scDblFinder 1.27.6		Linux 7.0.0-28-generic	Intel(R) Core(TM) Ultra 9 285HX	91.7	1
2026-08-01T11:30:30	scdblfinder	ood_xlarge	mair_pbmc_nearcap	1	patched	75.207867	-2.657325	0.974115	2504.222656	4.227500	1.044141	true	"{""max_cells_within_cap"": 1, ""cell_ids_exact"": 1, ""feature_ids_exact"": 1, ""assay_names_exact"": 1, ""assay_dims_exact"": 1, ""assay_fingerprints_exact"": 1, ""original_coldata_exact"": 1, ""original_rowdata_exact"": 1, ""scdblfinder_col_fields_exact"": 1, ""scdblfinder_row_fields_exact"": 1, ""scdblfinder_other_col_values_exact"": 1, ""scdblfinder_other_row_values_exact"": 1, ""public_score_col_max_abs_diff"": 0, ""public_class_col_exact"": 1, ""public_weighted_col_max_abs_diff"": 0, ""public_cxds_col_max_abs_diff"": 0, ""public_selected_row_exact"": 1, ""public_annotations_internal_exact"": 1, ""stats_exact"": 1, ""full_returned_sce_fingerprint_exact"": 1, ""threshold_max_abs_diff"": 0, ""score_spearman"": 1, ""score_q99_abs_diff"": 0, ""score_max_abs_diff"": 0, ""score_max_rel_diff"": 0, ""weighted_spearman"": 1, ""weighted_max_abs_diff"": 0, ""weighted_max_rel_diff"": 0, ""cxds_spearman"": 1, ""cxds_max_abs_diff"": 0, ""cxds_max_rel_diff"": 0, ""class_agreement"": 1, ""call_rate_abs_diff"": 0, ""selected_features_jaccard"": 1}"	0.3.1	scDblFinder 1.27.6		Linux 7.0.0-28-generic	Intel(R) Core(TM) Ultra 9 285HX	91.7	1
