patch	package_version	tier	threads	platform	dataset	variant	status	n_reps	sec_reps	sec_mean	sec_median	mem_reps	mem_mean	mem_median	speedup_x_reps	speedup_x_mean	speedup_x_median	pass_rate	metrics_json_median	fw_versions	ts_first	ts_last	thread_scaling
cellchat	CellChat 2.2.0.9001	small	4	Windows	ifnb_2k	patched	ok	3	0.136, 0.117, 0.203	0.152	0.136	813.2, 781.6, 850.5	815.072	813.16	711.169, 821.225, 476.029	669.474	711.169	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-05-23 01:38:50	2026-06-03 19:35:08	scale
cellchat	CellChat 2.2.0.9001	medium	4	Windows	pbmc68k_2k	baseline	ok	2	202.694, 202.221	202.457	202.457	1182.6, 1183.9	1183.234	1183.234						0.3.0	2026-05-23 03:07:59	2026-05-23 03:07:59	scale
cellchat	CellChat 2.2.0.9001	medium	4	Windows	pbmc68k_2k	patched	ok	3	0.413, 0.417, 0.411	0.414	0.413	885.6, 892.0, 901.4	893.007	892.023	490.084, 486.070, 492.014	489.389	490.084	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-05-23 03:07:59	2026-06-08 10:44:43	scale
cellchat	CellChat 2.2.0.9001	large	4	Windows	tms_ss2_3k	baseline	ok	2	584.076, 588.189	586.133	586.133	1703.3, 1697.8	1700.521	1700.521						0.3.0	2026-05-23 19:31:06	2026-05-23 19:31:06	scale
cellchat	CellChat 2.2.0.9001	large	4	Windows	tms_ss2_3k	patched	ok	3	2.338, 2.488, 2.090	2.305	2.338	1480.0, 1514.2, 1442.8	1478.992	1480.02	250.715, 235.547, 280.446	255.569	250.715	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-05-23 19:31:06	2026-06-08 10:44:59	scale
cellchat	CellChat 2.2.0.9001	ood_large	8	Windows	heart_adult_30k	baseline	ok	4	724.772, 610.001, 651.320, 652.843	659.734	652.082	4756.7, 4744.0, 4743.9, 4749.5	4748.519	4746.73						0.3.0	2026-05-27 12:21:30	2026-06-04 11:15:24	scale
cellchat	CellChat 2.2.0.9001	ood_large	8	Windows	heart_adult_30k	patched	ok	3	7.604, 5.977, 5.790	6.457	5.977	3959.3, 3959.0, 3973.4	3963.935	3959.32	86.764, 110.370, 113.934	103.689	110.37	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-05-27 12:21:30	2026-06-08 10:47:15	scale
cellchat	CellChat 2.2.0.9001	ood_xlarge	8	Windows	heart_adult_80k	baseline	ok	2	1046.608, 1029.788	1038.198	1038.198	11597.3, 11607.6	11602.482	11602.482						0.3.0	2026-05-27 18:27:50	2026-06-03 08:18:52	scale
cellchat	CellChat 2.2.0.9001	ood_xlarge	8	Windows	heart_adult_80k	patched	ok	3	17.709, 16.758, 16.317	16.928	16.758	9741.2, 9741.1, 9756.2	9746.197	9741.215	58.626, 61.953, 63.627	61.402	61.953	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-05-27 18:27:50	2026-06-08 10:47:57	scale
cellchat	CellChat 2.2.0.9001	small	8	Windows	ifnb_2k	baseline	ok	7	112.098, 108.609, 117.642, 120.539, 112.815, 107.076, 102.876	111.665	112.098	1008.1, 1015.5, 1015.6, 1014.7, 1008.0, 1010.0, 1010.1	1011.727	1010.148						0.3.0	2026-05-27 02:59:24	2026-05-27 03:15:54	scale
cellchat	CellChat 2.2.0.9001	small	8	Windows	ifnb_2k	patched	ok	7	0.195, 0.174, 0.185, 0.190, 0.138, 0.180, 0.154	0.174	0.18	851.7, 852.3, 838.9, 852.2, 852.0, 852.7, 851.1	850.145	852.023	572.779, 640.549, 604.375, 586.544, 808.698, 621.013, 723.674	651.09	621.013	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-05-27 02:59:24	2026-05-27 03:15:54	scale
cellchat	CellChat 2.2.0.9001	medium	8	Windows	pbmc68k_2k	baseline	ok	3	253.473, 242.199, 320.227	271.966	253.473	1182.9, 1183.6, 1182.5	1182.991	1182.867						0.3.0	2026-05-27 03:31:11	2026-05-27 03:57:12	scale
cellchat	CellChat 2.2.0.9001	medium	8	Windows	pbmc68k_2k	patched	ok	4	0.402, 0.397, 0.408, 0.319	0.382	0.4	895.2, 896.1, 886.6, 926.6	901.109	895.625	676.119, 684.815, 666.623, 853.013	720.143	680.467	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-05-27 03:31:11	2026-06-08 10:46:36	scale
cellchat	CellChat 2.2.0.9001	large	8	Windows	tms_ss2_3k	baseline	ok	5	798.550, 546.349, 656.763, 697.373, 594.430	658.693	656.763	1705.9, 1699.2, 1706.9, 1758.0, 1704.0	1714.817	1705.922						0.3.0	2026-05-27 06:43:05	2026-06-04 11:48:21	scale
cellchat	CellChat 2.2.0.9001	large	8	Windows	tms_ss2_3k	patched	ok	5	2.158, 1.836, 2.162, 2.232, 1.585	1.995	2.158	1514.5, 1515.4, 5.1, 79.0, 1443.2	911.455	1443.184	305.235, 358.835, 304.656, 295.092, 415.448	335.853	305.235	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-05-27 06:43:05	2026-06-08 10:46:52	scale
cellchat	CellChat 2.2.0.9001	ood_large	1	macOS	heart_adult_30k	baseline	ok	2	211.037, 218.266	214.651	214.651	8305.4, 8254.8	8280.109	8280.109						0.3.0	2026-06-02 21:45:24	2026-06-02 21:45:24	flat
cellchat	CellChat 2.2.0.9001	ood_large	1	macOS	heart_adult_30k	patched	ok	2	17.145, 17.150	17.148	17.148	4663.2, 4643.1	4653.148	4653.148	12.663, 12.658	12.661	12.661	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-02 21:45:24	2026-06-02 21:45:24	scale
cellchat	CellChat 2.2.0.9001	ood_xlarge	1	macOS	heart_adult_80k	baseline	ok	2	477.997, 489.760	483.878	483.878	14726.2, 14764.4	14745.328	14745.328						0.3.0	2026-06-02 21:45:24	2026-06-02 21:45:24	flat
cellchat	CellChat 2.2.0.9001	ood_xlarge	1	macOS	heart_adult_80k	patched	ok	2	49.631, 49.575	49.603	49.603	9929.5, 9924.2	9926.844	9926.844	9.749, 9.761	9.755	9.755	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-02 21:45:24	2026-06-02 21:45:24	scale
cellchat	CellChat 2.2.0.9001	small	1	macOS	ifnb_2k	baseline	ok	2	13.481, 14.290	13.886	13.886	1300.4, 1275.0	1287.68	1287.68						0.3.0	2026-05-18 06:14:30	2026-05-25 02:10:04	flat
cellchat	CellChat 2.2.0.9001	small	1	macOS	ifnb_2k	patched	ok	2	0.513, 0.521	0.517	0.517	1021.6, 1040.2	1030.906	1030.906	26.617, 26.220	26.418	26.418	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-05-18 06:14:30	2026-05-25 02:10:04	scale
cellchat	CellChat 2.2.0.9001	medium	1	macOS	pbmc68k_2k	baseline	ok	2	41.457, 41.926	41.691	41.691	1278.6, 1275.9	1277.266	1277.266						0.3.0	2026-06-07 02:44:33	2026-06-07 02:45:24	flat
cellchat	CellChat 2.2.0.9001	medium	1	macOS	pbmc68k_2k	patched	ok	2	0.627, 0.676	0.652	0.652	1027.3, 994.2	1010.758	1010.758	66.776, 61.953	64.364	64.364	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-07 02:44:38	2026-06-07 02:45:29	scale
cellchat	CellChat 2.2.0.9001	large	1	macOS	tms_ss2_3k	baseline	ok	2	109.308, 109.286	109.297	109.297	2191.3, 2197.1	2194.203	2194.203						0.3.0	2026-06-07 04:07:38	2026-06-07 04:09:42	flat
cellchat	CellChat 2.2.0.9001	large	1	macOS	tms_ss2_3k	patched	ok	2	3.176, 3.257	3.216	3.216	1689.1, 1744.6	1716.883	1716.883	34.381, 33.521	33.951	33.951	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-07 04:07:47	2026-06-07 04:09:51	scale
cellchat	CellChat 2.2.0.9001	ood_large	4	macOS	heart_adult_30k	baseline	ok	2	218.343, 215.931	217.137	217.137	8196.3, 8307.3	8251.789	8251.789						0.3.0	2026-06-02 21:18:26	2026-06-02 21:18:26	flat
cellchat	CellChat 2.2.0.9001	ood_large	4	macOS	heart_adult_30k	patched	ok	2	17.129, 17.427	17.278	17.278	4674.3, 4628.0	4651.188	4651.188	12.674, 12.457	12.566	12.566	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-02 21:18:26	2026-06-02 21:18:26	scale
cellchat	CellChat 2.2.0.9001	ood_xlarge	4	macOS	heart_adult_80k	baseline	ok	2	489.753, 475.533	482.643	482.643	14761.8, 14744.5	14753.164	14753.164						0.3.0	2026-06-02 21:18:26	2026-06-02 21:18:26	flat
cellchat	CellChat 2.2.0.9001	ood_xlarge	4	macOS	heart_adult_80k	patched	ok	2	49.888, 49.782	49.835	49.835	9936.4, 9936.8	9936.578	9936.578	9.699, 9.720	9.71	9.71	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-02 21:18:26	2026-06-02 21:18:26	scale
cellchat	CellChat 2.2.0.9001	small	4	macOS	ifnb_2k	baseline	ok	2	13.312, 13.658	13.485	13.485	1367.0, 1340.5	1353.703	1353.703						0.3.0	2026-06-02 21:18:26	2026-06-02 21:18:26	flat
cellchat	CellChat 2.2.0.9001	small	4	macOS	ifnb_2k	patched	ok	2	0.529, 0.527	0.528	0.528	1069.3, 1065.8	1067.57	1067.57	25.799, 25.940	25.869	25.869	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-02 21:18:26	2026-06-02 21:18:26	scale
cellchat	CellChat 2.2.0.9001	medium	4	macOS	pbmc68k_2k	baseline	ok	2	41.984, 41.233	41.609	41.609	1243.9, 1258.6	1251.273	1251.273						0.3.0	2026-06-02 21:18:26	2026-06-02 21:18:26	flat
cellchat	CellChat 2.2.0.9001	medium	4	macOS	pbmc68k_2k	patched	ok	2	0.615, 0.622	0.619	0.619	1035.4, 1019.3	1027.359	1027.359	68.068, 67.349	67.708	67.708	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-02 21:18:26	2026-06-02 21:18:26	scale
cellchat	CellChat 2.2.0.9001	large	4	macOS	tms_ss2_3k	baseline	ok	2	108.114, 107.904	108.009	108.009	2249.3, 2270.4	2259.844	2259.844						0.3.0	2026-06-02 21:18:26	2026-06-02 21:18:26	flat
cellchat	CellChat 2.2.0.9001	large	4	macOS	tms_ss2_3k	patched	ok	2	3.089, 3.041	3.065	3.065	1706.8, 1727.5	1717.117	1717.117	35.343, 35.906	35.625	35.625	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-02 21:18:26	2026-06-02 21:18:26	scale
cellchat	CellChat 2.2.0.9001	small	8	macOS	ifnb_2k	baseline	ok	2	13.665, 13.662	13.663	13.663	1312.4, 1330.5	1321.445	1321.445						0.3.0	2026-06-04 21:03:06	2026-06-04 21:03:06	flat
cellchat	CellChat 2.2.0.9001	small	8	macOS	ifnb_2k	patched	ok	2	0.532, 0.517	0.525	0.525	1054.6, 1075.1	1064.836	1064.836	25.666, 26.419	26.042	26.042	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-04 21:03:06	2026-06-04 21:03:06	scale
cellchat	CellChat 2.2.0.9001	medium	8	macOS	pbmc68k_2k	baseline	ok	2	41.840, 42.284	42.062	42.062	1270.0, 1278.4	1274.164	1274.164						0.3.0	2026-06-07 02:48:18	2026-06-07 02:49:10	flat
cellchat	CellChat 2.2.0.9001	medium	8	macOS	pbmc68k_2k	patched	ok	2	0.626, 0.623	0.624	0.624	1016.5, 1007.9	1012.18	1012.18	66.900, 67.238	67.069	67.069	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-07 02:48:23	2026-06-07 02:49:15	scale
cellchat	CellChat 2.2.0.9001	large	8	macOS	tms_ss2_3k	baseline	ok	2	109.652, 109.081	109.367	109.367	2206.1, 2228.8	2217.438	2217.438						0.3.0	2026-06-07 04:03:28	2026-06-07 04:05:31	flat
cellchat	CellChat 2.2.0.9001	large	8	macOS	tms_ss2_3k	patched	ok	2	3.187, 3.154	3.171	3.171	1743.2, 1709.3	1726.211	1726.211	34.255, 34.617	34.436	34.436	1	{"jaccard_significant":1,"max_abs_diff_prob":0,"pearson_prob":1,"pearson_pval":1}	0.3.0	2026-06-07 04:03:37	2026-06-07 04:05:40	scale
