timestamp	patch_name	tier	dataset	rep_idx	variant	sec	speedup_pct	speedup_x	peak_mb	peak_mb_change_pct	peak_mb_fold	pass	metrics_json	framework_version	package_version	note	system_os	system_cpu	system_ram_gb	system_threads
2026-08-01T06:18:59	soupx	medium	pbmc10k_v3	1	patched	3.117987	91.729828	12.091646	1563.914062	67.118218	3.041198	true	"{""corrected_pearson_full"": 1, ""corrected_max_abs_diff"": 0, ""corrected_frobenius_rel"": 0, ""cell_total_pearson"": 1, ""nnzero_jaccard"": 1}"	0.3.1	SoupX 1.6.2	cached baseline 2026-08-01T06:14:34	Linux 7.0.0-28-generic	Intel(R) Core(TM) Ultra 9 285HX	91.7	1
2026-08-01T06:22:52	soupx	large	pbmc20k_v31_ht	1	patched	3.961499	94.113196	16.987145	1796.812500	80.132220	5.033275	true	"{""corrected_pearson_full"": 1, ""corrected_max_abs_diff"": 0, ""corrected_frobenius_rel"": 0, ""cell_total_pearson"": 1, ""nnzero_jaccard"": 1}"	0.3.1	SoupX 1.6.2	cached baseline 2026-08-01T06:16:51	Linux 7.0.0-28-generic	Intel(R) Core(TM) Ultra 9 285HX	91.7	1
