patch	package_version	tier	threads	platform	dataset	variant	status	n_reps	sec_reps	sec_mean	sec_median	mem_reps	mem_mean	mem_median	speedup_x_reps	speedup_x_mean	speedup_x_median	pass_rate	metrics_json_median	fw_versions	ts_first	ts_last	thread_scaling
obspy	obspy 1.5.0	medium	4	Windows	synthetic_60x3d_100hz	patched	ok	3	11.423, 11.664, 12.086	11.724	11.664	27277.9, 27391.2, 23864.1	26177.764	27277.945	5.098, 4.993, 4.819	4.97	4.993	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-05-23T01:49:31	2026-05-28T06:59:54	scale
obspy	obspy 1.5.0	large	4	Windows	synthetic_60x4d_100hz	baseline	ok	3	75.349, 76.147, 75.748	75.748	75.748	39943.8, 39944.0, 39943.9	39943.91	39943.91						0.3.0	2026-05-23T06:03:35	2026-05-28T09:05:14	scale
obspy	obspy 1.5.0	large	4	Windows	synthetic_60x4d_100hz	patched	ok	3	15.257, 14.941, 15.863	15.353	15.257	32139.7, 32300.9, 31774.1	32071.53	32139.668	4.965, 5.070, 4.775	4.937	4.965	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-05-23T06:03:35	2026-05-28T09:05:14	scale
obspy	obspy 1.5.0	ood_large	8	Windows	synthetic_24x10d_100hz_longtrace	baseline	ok	3	98.292, 140.180, 97.239	111.904	98.292	40339.8, 40339.6, 40339.7	40339.684	40339.699						0.3.0	2026-05-28T15:34:39	2026-06-04T20:46:52	scale
obspy	obspy 1.5.0	ood_large	8	Windows	synthetic_24x10d_100hz_longtrace	patched	ok	3	17.266, 24.669, 18.542	20.159	18.542	44957.6, 43828.0, 34409.2	41064.931	43828.008	6.481, 4.536, 6.035	5.684	6.035	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-05-28T15:34:39	2026-06-04T20:46:52	scale
obspy	obspy 1.5.0	ood_xlarge	8	Windows	synthetic_60x10d_50hz_repeat15	baseline	ok	3	559.009, 803.994, 497.883	620.295	559.009	49900.3, 49899.0, 49898.9	49899.401	49898.973						0.3.0	2026-05-28T22:35:04	2026-06-04T19:33:22	scale
obspy	obspy 1.5.0	ood_xlarge	8	Windows	synthetic_60x10d_50hz_repeat15	patched	ok	3	100.442, 100.468, 108.943	103.284	100.468	40345.0, 40343.6, 35068.6	38585.747	40343.59	6.176, 6.174, 5.694	6.015	6.174	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-05-28T22:35:04	2026-06-04T19:33:22	scale
obspy	obspy 1.5.0	small	8	Windows	synthetic_60x1d_100hz	baseline	ok	3	20.148, 20.642, 20.395	20.395	20.395	10084.1, 10083.4, 10083.8	10083.768	10083.768						0.3.0	2026-05-26T23:21:57	2026-05-28T06:36:38	scale
obspy	obspy 1.5.0	small	8	Windows	synthetic_60x1d_100hz	patched	ok	3	4.263, 4.166, 3.778	4.069	4.166	8043.8, 8160.7, 8043.9	8082.829	8043.945	4.785, 4.895, 5.398	5.026	4.895	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-05-26T23:21:57	2026-05-28T06:36:38	scale
obspy	obspy 1.5.0	medium	8	Windows	synthetic_60x3d_100hz	baseline	ok	3	58.481, 58.321, 58.401	58.401	58.401	29991.1, 29990.9, 29991.0	29990.996	29990.996						0.3.0	2026-05-26T23:29:26	2026-05-28T08:22:05	scale
obspy	obspy 1.5.0	medium	8	Windows	synthetic_60x3d_100hz	patched	ok	3	12.380, 11.580, 11.994	11.985	11.994	24259.7, 23863.6, 24259.9	24127.712	24259.707	4.717, 5.043, 4.869	4.877	4.869	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-05-26T23:29:26	2026-05-28T08:22:05	scale
obspy	obspy 1.5.0	large	8	Windows	synthetic_60x4d_100hz	baseline	ok	3	81.457, 78.947, 122.436	94.28	81.457	39944.8, 39944.7, 38120.1	39336.497	39944.676						0.3.0	2026-05-28T11:04:59	2026-06-06T17:49:38	scale
obspy	obspy 1.5.0	large	8	Windows	synthetic_60x4d_100hz	patched	ok	3	15.984, 15.314, 23.811	18.37	15.984	32302.1, 32301.8, 28081.1	30895.023	32301.812	5.898, 6.157, 3.960	5.338	5.898	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-05-28T11:04:59	2026-06-06T17:49:38	scale
obspy	obspy 1.5.0	small	1	macOS	synthetic_60x1d_100hz	baseline	ok	2	30.365, 30.328	30.346	30.346	12039.8, 12040.3	12040.039	12040.039						0.3.0	2026-06-07T02:34:16	2026-06-07T02:34:16	flat
obspy	obspy 1.5.0	small	1	macOS	synthetic_60x1d_100hz	patched	ok	2	29.755, 29.622	29.689	29.689	8154.0, 8152.1	8153.086	8153.086	1.021, 1.025	1.023	1.023	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-06-07T02:34:16	2026-06-07T02:34:16	scale
obspy	obspy 1.5.0	medium	1	macOS	synthetic_60x3d_100hz	baseline	ok	2	109.319, 107.474	108.397	108.397	23516.5, 23771.4	23643.945	23643.945						0.3.0	2026-06-07T03:56:38	2026-06-07T03:56:38	flat
obspy	obspy 1.5.0	medium	1	macOS	synthetic_60x3d_100hz	patched	ok	2	90.383, 91.116	90.75	90.75	24168.4, 24168.5	24168.469	24168.469	1.215, 1.206	1.211	1.211	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-06-07T03:56:38	2026-06-07T03:56:38	scale
obspy	obspy 1.5.0	ood_large	4	macOS	synthetic_24x10d_100hz_longtrace	baseline	ok	2	202.585, 188.864	195.724	195.724	26507.3, 29526.2	28016.75	28016.75						0.3.0	2026-05-17T05:45:10	2026-05-17T05:45:10	flat
obspy	obspy 1.5.0	ood_large	4	macOS	synthetic_24x10d_100hz_longtrace	patched	ok	2	47.508, 44.584	46.046	46.046	30243.5, 30054.7	30149.117	30149.117	4.120, 4.390	4.255	4.255	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-05-17T05:45:10	2026-05-17T05:45:10	scale
obspy	obspy 1.5.0	small	4	macOS	synthetic_60x1d_100hz	baseline	ok	2	31.539, 30.658	31.098	31.098	12040.7, 12041.2	12040.938	12040.938						0.3.0	2026-06-07T02:32:00	2026-06-07T02:32:00	flat
obspy	obspy 1.5.0	small	4	macOS	synthetic_60x1d_100hz	patched	ok	2	8.307, 8.257	8.282	8.282	8548.0, 8549.2	8548.57	8548.57	3.655, 3.678	3.666	3.666	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-06-07T02:32:00	2026-06-07T02:32:00	scale
obspy	obspy 1.5.0	medium	4	macOS	synthetic_60x3d_100hz	baseline	ok	2	108.367, 113.658	111.012	111.012	24367.4, 25267.8	24817.578	24817.578						0.3.0	2026-06-07T03:44:52	2026-06-07T03:44:52	flat
obspy	obspy 1.5.0	medium	4	macOS	synthetic_60x3d_100hz	patched	ok	2	24.445, 24.495	24.47	24.47	25355.2, 25356.5	25355.867	25355.867	4.494, 4.485	4.489	4.489	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-06-07T03:44:52	2026-06-07T03:44:52	scale
obspy	obspy 1.5.0	large	4	macOS	synthetic_60x4d_100hz	baseline	ok	2	163.312, 173.984	168.648	168.648	25059.4, 27325.0	26192.195	26192.195						0.3.0	2026-05-17T04:53:35	2026-05-17T04:53:35	flat
obspy	obspy 1.5.0	large	4	macOS	synthetic_60x4d_100hz	patched	ok	2	27.031, 29.127	28.079	28.079	27501.4, 26680.0	27090.664	27090.664	6.239, 5.790	6.015	6.015	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-05-17T04:53:35	2026-05-17T04:53:35	scale
obspy	obspy 1.5.0	ood_xlarge	4	macOS	—	baseline	OOM	0												0.3.0	2026-05-28T00:00:00	2026-05-28T00:00:00	flat
obspy	obspy 1.5.0	small	8	macOS	synthetic_60x1d_100hz	baseline	ok	2	30.094, 30.369	30.231	30.231	12039.4, 12039.1	12039.25	12039.25						0.3.0	2026-06-07T02:35:41	2026-06-07T02:35:41	flat
obspy	obspy 1.5.0	small	8	macOS	synthetic_60x1d_100hz	patched	ok	2	4.654, 4.681	4.667	4.667	9074.2, 9073.6	9073.922	9073.922	6.525, 6.487	6.506	6.506	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-06-07T02:35:41	2026-06-07T02:35:41	scale
obspy	obspy 1.5.0	medium	8	macOS	synthetic_60x3d_100hz	baseline	ok	3	109.858, 116.859, 112.918	113.212	112.918	23344.5, 24638.4, 26081.8	24688.224	24638.375						0.3.0	2026-06-07T04:17:20	2026-06-07T04:17:20	flat
obspy	obspy 1.5.0	medium	8	macOS	synthetic_60x3d_100hz	patched	ok	3	16.773, 13.513, 14.179	14.822	14.179	22625.1, 26938.5, 26397.0	25320.193	26397.047	6.550, 8.130, 7.748	7.476	7.748	1.0	"{""max_abs_diff"":0.0,""pearson_min"":1.0}"	0.3.0	2026-06-07T04:17:20	2026-06-07T04:17:20	scale
